Session Title,OBESITY by ICD and BMI County Age 2025,,,
,"BALDWIN, AL",50.04%,30.16%,8717
,"SEBASTIAN, AR",56.36%,30.95%,4807
,"ARKANSAS, AR",55.38%,36.07%,1170
,"ESCAMBIA, AL",54.07%,32.09%,455
,"LAUDERDALE, AL",40.74%,-,27
,"LONOKE, AR",56.01%,30.57%,3880
,"CLEBURNE, AR",49.48%,24.78%,1247
,"LOGAN, CO",47.06%,27.86%,323
,"PRAIRIE, AR",52.78%,30.56%,360
,"YAKUTAT, AK",-,-,10 or fewer
,"COFFEE, AL",58.92%,25.90%,1475
,"UNION, AR",51.01%,26.59%,643
,"FRANKLIN, AR",57.06%,27.35%,340
,"LA PAZ, AZ",47.06%,-,34
,"GENEVA, AL",49.84%,22.74%,642
,"LAWRENCE, AL",-,-,10 or fewer
,"ASHLEY, AR",51.55%,27.15%,291
,"JEFFERSON, AR",61.34%,36.47%,1878
,"LINCOLN, AR",54.27%,30.15%,199
,"KIOWA, CO",66.67%,-,30
,"LASSEN, CA",50.94%,24.38%,640
,"FULTON, AR",50.00%,28.33%,60
,"FRESNO, CA",54.95%,27.89%,54334
,"WINDHAM, CT",49.98%,29.06%,6621
,"INDEPENDENCE, AR",53.04%,29.07%,626
,"CONWAY, AR",59.49%,34.43%,395
,"CHILTON, AL",-,-,14
,"DREW, AR",53.61%,26.98%,582
,"NOME, AK",-,-,10 or fewer
,"GRAHAM, AZ",47.13%,36.78%,87
,"WOODRUFF, AR",50.68%,28.77%,73
,"NEW HAVEN, CT",47.89%,28.51%,22278
,"SISKIYOU, CA",48.22%,30.21%,533
,"NEW LONDON, CT",49.47%,30.55%,14141
,"CALHOUN, AR",60.49%,38.27%,81
,"NAVAJO, AZ",40.85%,17.84%,213
,"HEMPSTEAD, AR",56.42%,31.19%,218
,"CRENSHAW, AL",52.50%,-,40
,"MIDDLESEX, CT",48.57%,27.21%,10550
,"IMPERIAL, CA",48.16%,20.20%,1985
,"LITCHFIELD, CT",47.59%,24.55%,7506
,"FAULKNER, AR",55.01%,28.07%,4150
,"MOFFAT, CO",49.68%,21.17%,1077
,"WHITE, AR",52.73%,26.40%,1428
,"GRANT, AR",49.07%,29.04%,644
,"ELMORE, AL",56.00%,22.00%,50
,"LAS ANIMAS, CO",49.58%,26.27%,236
,"NORTHWEST ARCTIC, AK",-,-,10 or fewer
,"YELL, AR",49.30%,23.94%,213
,"GILA, AZ",43.93%,20.81%,173
,"CHICOT, AR",51.47%,29.41%,136
,"LEE, AL",46.02%,20.74%,352
,"MONTGOMERY, AL",50.36%,24.09%,137
,"MORGAN, CO",53.50%,25.51%,486
,"MORGAN, AL",60.00%,-,40
,"PULASKI, AR",53.16%,30.80%,21985
,"WASHINGTON, CO",43.33%,21.67%,60
,"GREENLEE, AZ",45.83%,-,24
,"COLUMBIA, AR",61.03%,33.52%,349
,"PIKE, AR",49.54%,32.11%,109
,"POPE, AR",52.43%,32.27%,843
,"MADERA, CA",56.38%,28.69%,5229
,"BRADLEY, AR",50.95%,30.00%,210
,"DESHA, AR",43.43%,28.00%,175
,"SEARCY, AR",54.72%,28.30%,53
,"BETHEL, AK",-,-,10 or fewer
,"MARICOPA, AZ",43.92%,21.64%,99158
,"IZARD, AR",60.53%,27.63%,76
,"HARTFORD, CT",46.59%,27.07%,53827
,"PHILLIPS, CO",54.79%,30.14%,73
,"SOUTHEAST FAIRBANKS, AK",-,-,10 or fewer
,"TOLLAND, CT",45.74%,24.32%,7002
,"SAN BENITO, CA",48.62%,30.40%,944
,"HAINES, AK",-,-,10 or fewer
,"SKAGWAY, AK",-,-,10 or fewer
,"SHASTA, CA",40.69%,18.80%,1165
,"KINGS, CA",54.21%,29.14%,1771
,"HUERFANO, CO",43.75%,26.56%,128
,"HOWARD, AR",50.51%,28.28%,99
,"KERN, CA",51.53%,31.08%,20725
,"COCHISE, AZ",49.56%,24.34%,567
,"FREMONT, CO",46.67%,20.00%,660
,"SAN JOAQUIN, CA",47.66%,26.20%,14590
,"MODOC, CA",38.05%,19.47%,113
,"APACHE, AZ",36.52%,13.91%,115
,"MESA, CO",42.85%,20.91%,6934
,"YUBA, CA",45.58%,19.50%,713
,"MONTEREY, CA",52.43%,42.09%,17476
,"DELTA, CO",40.26%,17.82%,303
,"WELD, CO",46.85%,24.29%,22920
,"MOHAVE, AZ",37.26%,20.75%,212
,"LIMESTONE, AL",45.45%,27.27%,44
,"DEL NORTE, CA",44.79%,25.40%,815
,"CLEVELAND, AR",50.76%,25.00%,132
,"STONE, AR",38.89%,27.78%,72
,"TEHAMA, CA",39.35%,7.74%,155
,"LINCOLN, CO",48.44%,23.44%,64
,"FAIRFIELD, CT",39.45%,26.93%,28721
,"KODIAK ISLAND, AK",51.44%,19.78%,556
,"DENALI, AK",-,-,10 or fewer
,"PIMA, AZ",47.55%,32.75%,31095
,"MADISON, AL",41.70%,17.87%,235
,"POLK, AR",54.00%,30.00%,100
,"ELBERT, CO",39.23%,18.45%,1198
,"JEFFERSON, AL",39.36%,20.37%,437
,"JACKSON, CO",35.71%,-,42
,"TULARE, CA",51.07%,30.77%,4537
,"BACA, CO",35.14%,-,37
,"CHEYENNE, CO",50.00%,-,22
,"YUMA, CO",37.78%,15.56%,90
,"RIVERSIDE, CA",43.06%,24.10%,63344
,"VALDEZ CORDOVA, AK",-,-,10 or fewer
,"TRINITY, CA",38.27%,-,81
,"SANTA CRUZ, AZ",44.84%,27.42%,310
,"HUMBOLDT, CA",43.28%,20.00%,8729
,"SANTA BARBARA, CA",48.96%,27.44%,3305
,"LAKE, CA",45.02%,23.52%,893
,"NAPA, CA",46.29%,36.14%,2867
,"RIO BLANCO, CO",45.56%,15.56%,90
,"SHELBY, AL",40.00%,14.29%,105
,"DILLINGHAM, AK",-,-,10 or fewer
,"ADAMS, CO",44.63%,21.49%,22049
,"FAIRBANKS NORTH STAR, AK",35.63%,-,87
,"RIO GRANDE, CO",44.55%,25.74%,101
,"PLUMAS, CA",38.36%,15.07%,219
,"KIT CARSON, CO",45.95%,27.03%,74
,"GARLAND, AR",46.82%,21.50%,786
,"CALAVERAS, CA",28.81%,16.95%,177
,"SAN BERNARDINO, CA",41.40%,25.30%,35965
,"CONEJOS, CO",47.92%,25.00%,48
,"COSTILLA, CO",38.24%,-,34
,"SIERRA, CA",32.14%,-,56
,"ALAMOSA, CO",39.31%,19.31%,145
,"SOLANO, CA",44.15%,24.86%,8360
,"MONTROSE, CO",38.96%,16.56%,308
,"TELLER, CO",36.64%,15.49%,1272
,"SAN DIEGO, CA",35.36%,20.78%,189893
,"KENAI PENINSULA, AK",-,-,36
,"EL PASO, CO",41.01%,18.73%,42539
,"KETCHIKAN GATEWAY, AK",-,-,11
,"PARK, CO",32.84%,13.31%,338
,"LOS ANGELES, CA",36.88%,21.97%,66542
,"MONTGOMERY, AR",47.73%,-,44
,"INYO, CA",34.07%,25.27%,91
,"MENDOCINO, CA",41.13%,24.88%,3071
,"BAXTER, AR",42.52%,25.98%,127
,"ARAPAHOE, CO",40.28%,19.65%,34326
,"MARIPOSA, CA",35.06%,17.53%,154
,"DOLORES, CO",-,-,11
,"SONOMA, CA",41.08%,20.53%,13984
,"PINAL, AZ",40.19%,18.68%,5374
,"NORTH SLOPE, AK",-,-,10 or fewer
,"SANTA CRUZ, CA",36.33%,22.09%,6432
,"SEVIER, AR",42.86%,26.37%,91
,"MATANUSKA SUSITNA, AK",-,-,53
,"LARIMER, CO",34.83%,17.24%,25847
,"CUSTER, CO",23.68%,-,76
,"NEWTON, AR",-,-,24
,"JUNEAU, AK",-,-,21
,"PETERSBURG, AK",-,-,10 or fewer
,"CONTRA COSTA, CA",40.07%,21.30%,32077
,"SUTTER, CA",30.58%,14.04%,520
,"JEFFERSON, CO",32.03%,14.45%,23088
,"ALAMEDA, CA",36.08%,18.52%,52961
,"MERCED, CA",46.66%,25.91%,2347
,"DOUGLAS, CO",31.44%,16.41%,21359
,"MARION, AR",50.00%,-,36
,"HOONAH ANGOON, AK",-,-,10 or fewer
,"DENVER, CO",32.53%,14.19%,52945
,"GLENN, CA",24.11%,-,112
,"AMADOR, CA",29.95%,12.44%,217
,"SACRAMENTO, CA",32.90%,18.64%,30850
,"NEW CASTLE, DE",50.99%,26.75%,9892
,"BROOMFIELD, CO",32.25%,16.06%,4009
,"KUSILVAK, AK",-,-,10 or fewer
,"SAGUACHE, CO",-,-,21
,"ORANGE, CA",31.34%,19.41%,74840
,"MONTEZUMA, CO",38.82%,27.06%,85
,"BOONE, AR",47.95%,23.29%,73
,"YAVAPAI, AZ",24.17%,9.49%,1022
,"LAKE, CO",28.42%,11.58%,95
,"COLUSA, CA",38.78%,-,98
,"MARIN, CA",36.92%,20.92%,7116
,"SANTA CLARA, CA",30.27%,15.58%,51026
,"TUOLUMNE, CA",20.30%,13.86%,202
,"GILPIN, CO",23.04%,6.86%,204
,"YOLO, CA",30.60%,11.69%,5003
,"SITKA, AK",-,-,11
,"GARFIELD, CO",28.14%,14.07%,526
,"CLEAR CREEK, CO",23.97%,14.05%,121
,"MONO, CA",17.58%,-,91
,"BUTTE, CA",25.92%,5.80%,845
,"MINERAL, CO",-,-,10 or fewer
,"CHAFFEE, CO",22.00%,8.50%,200
,"SAN MATEO, CA",30.62%,16.16%,21904
,"EL DORADO, CA",24.35%,11.47%,2468
,"ARCHULETA, CO",29.79%,-,47
,"SAN LUIS OBISPO, CA",25.14%,13.39%,545
,"BOULDER, CO",24.88%,13.18%,21208
,"ANCHORAGE, AK",21.83%,8.33%,252
,"GRAND, CO",27.24%,9.29%,323
,"SAN JUAN, CO",-,-,10 or fewer
,"STANISLAUS, CA",26.00%,15.29%,2427
,"CARROLL, AR",40.35%,-,57
,"WRANGELL, AK",-,-,10 or fewer
,"SUMMIT, CO",27.78%,12.56%,414
,"PLACER, CA",21.24%,9.94%,4205
,"SAN FRANCISCO, CA",22.18%,12.00%,31590
,"HINSDALE, CO",-,-,15
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"ROUTT, CO",21.04%,10.78%,2300
,"WASHINGTON, AR",40.36%,19.12%,1266
,"OURAY, CO",-,-,38
,"LA PLATA, CO",20.00%,8.65%,185
,"GUNNISON, CO",19.46%,7.11%,745
,"VENTURA, CA",15.93%,7.65%,2982
,"EAGLE, CO",17.58%,6.41%,421
,"MADISON, AR",40.00%,-,60
,"COCONINO, AZ",12.72%,5.23%,841
,"NEVADA, CA",12.60%,5.01%,619
,"BENTON, AR",37.13%,13.40%,851
,"PITKIN, CO",11.33%,3.73%,671
,"SAN MIGUEL, CO",-,-,65
,None of the above,35.70%,21.91%,266186
,Total,40.03%,22.45%,1868130
≥ 45 and < 55 Years,"PERRY, AL",-,-,10 or fewer
,"WALKER, AL",69.52%,48.57%,105
,"CLEBURNE, AL",63.48%,33.48%,230
,"CHOCTAW, AL",72.89%,42.02%,771
,"MARENGO, AL",68.45%,32.04%,206
,"TALLADEGA, AL",52.27%,25.38%,264
,"COOSA, AL",-,-,10 or fewer
,"CALHOUN, AL",60.75%,31.23%,823
,"WILCOX, AL",74.07%,33.33%,81
,"CLARKE, AL",64.39%,38.72%,483
,"BLOUNT, AL",55.21%,26.99%,163
,"BUTLER, AL",57.41%,25.93%,54
,"CHAMBERS, AL",63.08%,34.01%,688
,"WASHINGTON, AL",60.86%,37.95%,419
,"MACON, AL",62.24%,32.17%,143
,"CHEROKEE, AL",60.77%,37.77%,413
,"MISSISSIPPI, AR",65.82%,40.57%,1533
,"CLAY, AL",60.00%,31.43%,70
,"LOWNDES, AL",-,-,10 or fewer
,"GREENE, AL",64.13%,30.43%,92
,"MOBILE, AL",60.80%,41.70%,14598
,"SUMTER, AL",70.52%,43.67%,458
,"RANDOLPH, AL",60.93%,30.33%,366
,"CONECUH, AL",58.01%,28.57%,231
,"SAINT FRANCIS, AR",66.03%,41.07%,577
,"PICKENS, AL",63.94%,31.97%,538
,"ETOWAH, AL",58.63%,32.40%,1037
,"MONROE, AL",63.03%,33.41%,449
,"HALE, AL",57.27%,39.09%,110
,"ALPINE, CA",61.76%,58.82%,34
,"NEVADA, AR",60.86%,40.48%,373
,"BARBOUR, AL",56.52%,21.96%,460
,"ALEUTIANS EAST, AK",-,-,10 or fewer
,"KENT, DE",65.75%,39.07%,10526
,"LAWRENCE, AR",62.50%,33.33%,528
,"POINSETT, AR",63.01%,37.96%,1449
,"RANDOLPH, AR",61.43%,32.62%,420
,"JACKSON, AL",60.78%,24.42%,385
,"OUACHITA, AR",63.25%,43.63%,1208
,"SAINT CLAIR, AL",45.38%,30.25%,119
,"PIKE, AL",58.95%,22.11%,190
,"FAYETTE, AL",66.67%,30.43%,69
,"WINSTON, AL",64.86%,29.73%,37
,"PERRY, AR",60.44%,42.35%,503
,"AUTAUGA, AL",53.49%,25.58%,43
,"CROSS, AR",66.93%,53.05%,771
,"JACKSON, AR",58.90%,37.70%,382
,"MARSHALL, AL",52.90%,35.15%,293
,"BRISTOL BAY, AK",-,-,10 or fewer
,"CROWLEY, CO",65.71%,34.29%,105
,"MONROE, AR",64.41%,35.35%,413
,"DALE, AL",54.99%,25.19%,1473
,"CLARK, AR",57.45%,38.62%,1450
,"SUSSEX, DE",60.95%,36.54%,11466
,"PHILLIPS, AR",59.40%,32.57%,436
,"COLBERT, AL",53.33%,25.56%,90
,"GREENE, AR",58.61%,31.13%,2114
,"SHARP, AR",57.95%,30.46%,371
,"SCOTT, AR",62.30%,35.74%,305
,"BIBB, AL",-,-,18
,"CRITTENDEN, AR",63.05%,39.53%,2980
,"BULLOCK, AL",43.75%,-,32
,"BENT, CO",48.28%,31.03%,116
,"JOHNSON, AR",60.88%,22.96%,662
,"CRAIGHEAD, AR",61.25%,34.80%,6991
,"CULLMAN, AL",54.84%,25.81%,93
,"YUKON KOYUKUK, AK",-,-,10 or fewer
,"DALLAS, AL",70.59%,-,17
,"HOUSTON, AL",51.45%,24.95%,5114
,"PROWERS, CO",54.35%,28.70%,230
,"DALLAS, AR",51.32%,34.65%,228
,"HENRY, AL",48.34%,21.25%,753
,"CLAY, AR",56.74%,35.75%,386
,"LOGAN, AR",55.56%,26.59%,549
,"SEDGWICK, CO",53.85%,30.77%,39
,"LAMAR, AL",54.39%,28.22%,535
,"PUEBLO, CO",55.34%,33.07%,7342
,"HOT SPRING, AR",53.92%,32.91%,1504
,"TALLAPOOSA, AL",31.11%,-,45
,"PRINCE OF WALES HYDER, AK",-,-,10 or fewer
,"MARION, AL",54.13%,29.15%,909
,"OTERO, CO",54.64%,32.70%,474
,"MILLER, AR",62.43%,36.30%,708
,"RUSSELL, AL",55.90%,32.31%,195
,"FRANKLIN, AL",52.63%,25.00%,152
,"LEE, AR",58.54%,33.17%,205
,"TUSCALOOSA, AL",62.38%,42.92%,1377
,"CRAWFORD, AR",59.01%,35.38%,2959
,"SALINE, AR",55.73%,33.32%,6644
,"ALEUTIANS WEST, AK",-,-,10 or fewer
,"LAFAYETTE, AR",63.51%,39.19%,74
,"YUMA, AZ",48.91%,27.17%,368
,"VAN BUREN, AR",56.02%,25.16%,457
,"COVINGTON, AL",59.90%,28.65%,192
,"LITTLE RIVER, AR",63.10%,38.10%,168
,"BALDWIN, AL",52.53%,32.83%,11208
,"SEBASTIAN, AR",58.35%,34.39%,5412
,"ARKANSAS, AR",59.90%,38.38%,1399
,"ESCAMBIA, AL",59.75%,30.72%,651
,"LAUDERDALE, AL",51.72%,-,58
,"LONOKE, AR",54.61%,30.80%,4351
,"CLEBURNE, AR",52.78%,27.78%,1656
,"LOGAN, CO",51.91%,31.55%,393
,"PRAIRIE, AR",56.73%,33.63%,446
,"YAKUTAT, AK",-,-,10 or fewer
,"COFFEE, AL",57.57%,25.79%,1923
,"UNION, AR",54.05%,33.13%,975
,"FRANKLIN, AR",61.43%,30.72%,433
,"LA PAZ, AZ",41.67%,27.08%,48
,"GENEVA, AL",49.25%,21.44%,928
,"LAWRENCE, AL",-,-,11
,"ASHLEY, AR",53.04%,29.78%,460
,"JEFFERSON, AR",62.64%,36.89%,2361
,"LINCOLN, AR",49.09%,28.36%,275
,"KIOWA, CO",44.00%,-,25
,"LASSEN, CA",52.92%,26.25%,701
,"FULTON, AR",60.67%,16.85%,89
,"FRESNO, CA",56.74%,29.53%,52040
,"WINDHAM, CT",53.83%,34.04%,6825
,"INDEPENDENCE, AR",53.99%,29.91%,739
,"CONWAY, AR",56.76%,31.76%,592
,"CHILTON, AL",-,-,19
,"DREW, AR",50.86%,24.90%,759
,"NOME, AK",-,-,10 or fewer
,"GRAHAM, AZ",50.00%,20.83%,96
,"WOODRUFF, AR",57.25%,28.99%,138
,"NEW HAVEN, CT",51.62%,33.90%,21642
,"SISKIYOU, CA",52.47%,36.20%,627
,"NEW LONDON, CT",51.10%,33.34%,13762
,"CALHOUN, AR",56.82%,34.85%,132
,"NAVAJO, AZ",44.69%,23.01%,226
,"HEMPSTEAD, AR",52.77%,31.73%,271
,"CRENSHAW, AL",50.94%,24.53%,53
,"MIDDLESEX, CT",52.10%,32.60%,10497
,"IMPERIAL, CA",45.70%,23.85%,1954
,"LITCHFIELD, CT",50.28%,28.20%,7618
,"FAULKNER, AR",55.65%,30.47%,4395
,"MOFFAT, CO",56.59%,26.15%,910
,"WHITE, AR",55.42%,28.28%,1920
,"GRANT, AR",55.14%,33.86%,827
,"ELMORE, AL",50.00%,24.19%,62
,"LAS ANIMAS, CO",45.75%,24.84%,306
,"NORTHWEST ARCTIC, AK",-,-,10 or fewer
,"YELL, AR",54.21%,29.60%,321
,"GILA, AZ",41.74%,17.43%,218
,"CHICOT, AR",50.85%,28.81%,177
,"LEE, AL",48.51%,23.34%,437
,"MONTGOMERY, AL",52.83%,20.75%,159
,"MORGAN, CO",51.99%,27.89%,502
,"MORGAN, AL",45.65%,36.96%,46
,"PULASKI, AR",53.73%,33.06%,22925
,"WASHINGTON, CO",45.33%,25.33%,75
,"GREENLEE, AZ",63.41%,26.83%,41
,"COLUMBIA, AR",57.82%,33.95%,377
,"PIKE, AR",57.52%,27.45%,153
,"POPE, AR",53.12%,33.51%,1122
,"MADERA, CA",58.18%,26.78%,5156
,"BRADLEY, AR",53.10%,27.59%,290
,"DESHA, AR",49.03%,28.79%,257
,"SEARCY, AR",53.41%,12.50%,88
,"BETHEL, AK",-,-,10 or fewer
,"MARICOPA, AZ",46.81%,25.78%,100145
,"IZARD, AR",53.57%,27.86%,140
,"HARTFORD, CT",49.87%,32.25%,50638
,"PHILLIPS, CO",55.81%,27.91%,86
,"SOUTHEAST FAIRBANKS, AK",-,-,10 or fewer
,"TOLLAND, CT",49.83%,28.62%,6881
,"SAN BENITO, CA",54.24%,35.61%,1084
,"HAINES, AK",-,-,10 or fewer
,"SKAGWAY, AK",-,-,10 or fewer
,"SHASTA, CA",48.66%,28.68%,1011
,"KINGS, CA",56.12%,26.39%,1675
,"HUERFANO, CO",48.15%,25.31%,162
,"HOWARD, AR",50.43%,30.77%,117
,"KERN, CA",53.54%,32.18%,18639
,"COCHISE, AZ",48.55%,22.97%,688
,"FREMONT, CO",49.43%,26.43%,787
,"SAN JOAQUIN, CA",50.43%,27.04%,15666
,"MODOC, CA",53.72%,28.93%,121
,"APACHE, AZ",42.34%,24.32%,111
,"MESA, CO",45.61%,22.69%,7123
,"YUBA, CA",43.49%,20.77%,568
,"MONTEREY, CA",53.31%,44.44%,16865
,"DELTA, CO",44.67%,20.35%,403
,"WELD, CO",50.22%,29.18%,19816
,"MOHAVE, AZ",48.47%,23.05%,295
,"LIMESTONE, AL",50.00%,21.15%,52
,"DEL NORTE, CA",51.07%,25.22%,797
,"CLEVELAND, AR",53.27%,34.58%,214
,"STONE, AR",54.55%,23.14%,121
,"TEHAMA, CA",40.40%,18.18%,99
,"LINCOLN, CO",46.77%,20.97%,62
,"FAIRFIELD, CT",41.82%,30.37%,30563
,"KODIAK ISLAND, AK",48.66%,20.98%,448
,"DENALI, AK",-,-,10 or fewer
,"PIMA, AZ",50.17%,35.64%,31029
,"MADISON, AL",49.58%,25.83%,240
,"POLK, AR",53.25%,27.92%,154
,"ELBERT, CO",47.14%,22.12%,1311
,"JEFFERSON, AL",44.72%,21.35%,445
,"JACKSON, CO",38.71%,20.97%,62
,"TULARE, CA",50.22%,24.29%,3841
,"BACA, CO",50.00%,26.00%,50
,"CHEYENNE, CO",-,-,20
,"YUMA, CO",42.76%,21.05%,152
,"RIVERSIDE, CA",45.90%,27.86%,58597
,"VALDEZ CORDOVA, AK",-,-,10 or fewer
,"TRINITY, CA",39.13%,17.39%,69
,"SANTA CRUZ, AZ",48.63%,27.40%,292
,"HUMBOLDT, CA",44.42%,22.43%,8008
,"SANTA BARBARA, CA",50.42%,30.25%,3296
,"LAKE, CA",49.13%,29.78%,863
,"NAPA, CA",50.98%,43.90%,2795
,"RIO BLANCO, CO",52.50%,22.50%,80
,"SHELBY, AL",43.64%,21.82%,110
,"DILLINGHAM, AK",-,-,10 or fewer
,"ADAMS, CO",49.67%,26.19%,17840
,"FAIRBANKS NORTH STAR, AK",41.98%,16.05%,81
,"RIO GRANDE, CO",44.96%,27.91%,129
,"PLUMAS, CA",41.77%,23.29%,249
,"KIT CARSON, CO",41.03%,20.51%,78
,"GARLAND, AR",44.46%,24.92%,983
,"CALAVERAS, CA",39.76%,20.08%,254
,"SAN BERNARDINO, CA",44.33%,26.32%,32594
,"CONEJOS, CO",51.02%,24.49%,49
,"COSTILLA, CO",36.11%,-,36
,"SIERRA, CA",35.94%,21.88%,64
,"ALAMOSA, CO",47.58%,29.03%,124
,"SOLANO, CA",47.50%,27.02%,7269
,"MONTROSE, CO",42.60%,15.98%,338
,"TELLER, CO",39.22%,17.71%,1530
,"SAN DIEGO, CA",37.14%,24.78%,178668
,"KENAI PENINSULA, AK",38.00%,22.00%,50
,"EL PASO, CO",44.04%,22.46%,36964
,"KETCHIKAN GATEWAY, AK",-,-,11
,"PARK, CO",38.84%,17.68%,345
,"LOS ANGELES, CA",41.44%,25.14%,63648
,"MONTGOMERY, AR",55.00%,21.67%,60
,"INYO, CA",39.67%,17.36%,121
,"MENDOCINO, CA",43.27%,28.42%,2706
,"BAXTER, AR",50.00%,24.12%,170
,"ARAPAHOE, CO",41.63%,23.43%,29838
,"MARIPOSA, CA",41.14%,18.99%,158
,"DOLORES, CO",-,-,21
,"SONOMA, CA",43.78%,20.69%,12968
,"PINAL, AZ",45.31%,21.76%,5028
,"NORTH SLOPE, AK",-,-,10 or fewer
,"SANTA CRUZ, CA",39.71%,22.68%,6006
,"SEVIER, AR",51.22%,27.64%,123
,"MATANUSKA SUSITNA, AK",43.75%,26.56%,64
,"LARIMER, CO",38.04%,21.27%,24697
,"CUSTER, CO",38.24%,20.59%,102
,"NEWTON, AR",40.54%,-,37
,"JUNEAU, AK",41.38%,-,29
,"PETERSBURG, AK",-,-,10 or fewer
,"CONTRA COSTA, CA",40.44%,21.99%,29843
,"SUTTER, CA",35.54%,14.79%,453
,"JEFFERSON, CO",36.70%,19.10%,18580
,"ALAMEDA, CA",37.74%,19.72%,48069
,"MERCED, CA",49.68%,27.98%,2216
,"DOUGLAS, CO",35.84%,20.96%,22991
,"MARION, AR",47.37%,22.81%,57
,"HOONAH ANGOON, AK",-,-,10 or fewer
,"DENVER, CO",38.22%,18.76%,38288
,"GLENN, CA",25.49%,-,51
,"AMADOR, CA",36.52%,18.79%,282
,"SACRAMENTO, CA",38.18%,22.73%,26304
,"NEW CASTLE, DE",51.67%,30.01%,10280
,"BROOMFIELD, CO",35.35%,18.98%,4042
,"KUSILVAK, AK",-,-,10 or fewer
,"SAGUACHE, CO",38.46%,-,39
,"ORANGE, CA",33.11%,21.94%,76008
,"MONTEZUMA, CO",45.65%,23.91%,92
,"BOONE, AR",49.62%,27.07%,133
,"YAVAPAI, AZ",29.66%,14.18%,1298
,"LAKE, CO",37.65%,20.00%,85
,"COLUSA, CA",39.02%,17.07%,82
,"MARIN, CA",37.90%,23.82%,6122
,"SANTA CLARA, CA",32.62%,18.46%,49528
,"TUOLUMNE, CA",33.48%,16.09%,230
,"GILPIN, CO",31.22%,16.29%,221
,"YOLO, CA",35.18%,13.14%,4162
,"SITKA, AK",-,-,10 or fewer
