Session Title,OBESITY by ICD and BMI County Age 2025,,,
,"MONTGOMERY, AL",35.18%,19.22%,307
,"MORGAN, CO",43.45%,22.78%,1664
,"MORGAN, AL",39.47%,14.47%,76
,"PULASKI, AR",38.49%,24.98%,46379
,"WASHINGTON, CO",41.38%,21.63%,319
,"GREENLEE, AZ",37.50%,19.44%,72
,"COLUMBIA, AR",38.02%,17.19%,797
,"PIKE, AR",38.11%,21.99%,391
,"POPE, AR",37.58%,20.62%,2725
,"MADERA, CA",41.92%,20.47%,10399
,"BRADLEY, AR",32.78%,20.69%,662
,"DESHA, AR",39.26%,21.76%,680
,"SEARCY, AR",34.69%,14.38%,320
,"BETHEL, AK",-,-,10 or fewer
,"MARICOPA, AZ",36.74%,20.41%,210544
,"IZARD, AR",41.30%,19.47%,339
,"HARTFORD, CT",42.82%,30.12%,94846
,"PHILLIPS, CO",37.15%,19.20%,323
,"SOUTHEAST FAIRBANKS, AK",-,-,20
,"TOLLAND, CT",42.37%,27.02%,16327
,"SAN BENITO, CA",39.25%,29.49%,2214
,"HAINES, AK",-,-,23
,"SKAGWAY, AK",-,-,10 or fewer
,"SHASTA, CA",38.95%,26.90%,2732
,"KINGS, CA",40.56%,16.40%,2781
,"HUERFANO, CO",32.94%,19.07%,944
,"HOWARD, AR",39.33%,23.22%,267
,"KERN, CA",36.97%,19.08%,17600
,"COCHISE, AZ",34.57%,19.57%,3081
,"FREMONT, CO",36.06%,19.34%,3164
,"SAN JOAQUIN, CA",36.82%,21.84%,30951
,"MODOC, CA",38.32%,20.93%,535
,"APACHE, AZ",26.70%,12.57%,382
,"MESA, CO",35.33%,16.12%,19622
,"YUBA, CA",32.25%,11.09%,586
,"MONTEREY, CA",38.02%,39.24%,24795
,"DELTA, CO",33.79%,11.69%,1950
,"WELD, CO",41.63%,27.45%,33775
,"MOHAVE, AZ",33.12%,14.81%,1890
,"LIMESTONE, AL",40.87%,20.00%,115
,"DEL NORTE, CA",40.44%,17.35%,1464
,"CLEVELAND, AR",37.85%,22.03%,531
,"STONE, AR",36.19%,15.55%,431
,"TEHAMA, CA",37.10%,18.95%,248
,"LINCOLN, CO",40.96%,21.28%,188
,"FAIRFIELD, CT",36.62%,24.18%,55295
,"KODIAK ISLAND, AK",35.34%,12.77%,846
,"DENALI, AK",-,-,12
,"PIMA, AZ",33.86%,21.44%,72085
,"MADISON, AL",33.50%,16.88%,397
,"POLK, AR",36.46%,19.87%,458
,"ELBERT, CO",35.74%,18.89%,2854
,"JEFFERSON, AL",32.99%,14.43%,582
,"JACKSON, CO",32.11%,17.37%,190
,"TULARE, CA",34.66%,12.88%,6630
,"BACA, CO",34.85%,15.53%,264
,"CHEYENNE, CO",36.59%,17.07%,82
,"YUMA, CO",35.64%,17.62%,505
,"RIVERSIDE, CA",31.15%,19.03%,124420
,"VALDEZ CORDOVA, AK",43.33%,-,30
,"TRINITY, CA",30.19%,12.45%,265
,"SANTA CRUZ, AZ",33.24%,14.76%,1104
,"HUMBOLDT, CA",37.20%,17.51%,12419
,"SANTA BARBARA, CA",36.56%,20.95%,3876
,"LAKE, CA",30.81%,19.11%,1376
,"NAPA, CA",35.43%,32.39%,3325
,"RIO BLANCO, CO",35.04%,10.68%,234
,"SHELBY, AL",32.61%,15.65%,230
,"DILLINGHAM, AK",-,-,10 or fewer
,"ADAMS, CO",39.73%,22.16%,23205
,"FAIRBANKS NORTH STAR, AK",35.23%,13.26%,264
,"RIO GRANDE, CO",34.13%,18.91%,460
,"PLUMAS, CA",31.23%,16.47%,1348
,"KIT CARSON, CO",40.00%,17.39%,230
,"GARLAND, AR",31.56%,16.85%,3875
,"CALAVERAS, CA",32.19%,12.63%,1718
,"SAN BERNARDINO, CA",34.02%,20.03%,53279
,"CONEJOS, CO",33.98%,17.96%,206
,"COSTILLA, CO",27.54%,13.17%,167
,"SIERRA, CA",32.17%,15.65%,230
,"ALAMOSA, CO",37.13%,17.54%,342
,"SOLANO, CA",29.68%,13.86%,10609
,"MONTROSE, CO",28.83%,10.28%,1547
,"TELLER, CO",31.97%,16.51%,4833
,"SAN DIEGO, CA",30.75%,21.02%,306223
,"KENAI PENINSULA, AK",34.32%,13.14%,236
,"EL PASO, CO",34.55%,18.99%,64348
,"KETCHIKAN GATEWAY, AK",27.50%,17.50%,80
,"PARK, CO",32.10%,17.00%,1218
,"LOS ANGELES, CA",28.94%,18.16%,97648
,"MONTGOMERY, AR",27.27%,13.13%,198
,"INYO, CA",25.19%,12.98%,655
,"MENDOCINO, CA",28.19%,16.08%,4062
,"BAXTER, AR",34.62%,15.91%,572
,"ARAPAHOE, CO",32.42%,18.61%,47383
,"MARIPOSA, CA",30.80%,14.44%,1039
,"DOLORES, CO",37.21%,-,43
,"SONOMA, CA",29.18%,11.74%,14697
,"PINAL, AZ",31.35%,14.00%,10264
,"NORTH SLOPE, AK",-,-,10 or fewer
,"SANTA CRUZ, CA",26.92%,15.30%,9974
,"SEVIER, AR",33.33%,16.09%,174
,"MATANUSKA SUSITNA, AK",34.57%,15.96%,188
,"LARIMER, CO",32.64%,21.31%,54462
,"CUSTER, CO",26.38%,15.52%,580
,"NEWTON, AR",36.11%,17.59%,108
,"JUNEAU, AK",29.55%,11.93%,176
,"PETERSBURG, AK",-,-,35
,"CONTRA COSTA, CA",27.83%,13.56%,43734
,"SUTTER, CA",25.35%,10.07%,576
,"JEFFERSON, CO",31.14%,16.81%,41071
,"ALAMEDA, CA",27.04%,15.61%,77785
,"MERCED, CA",34.00%,18.09%,4521
,"DOUGLAS, CO",29.99%,17.72%,36588
,"MARION, AR",32.42%,18.13%,182
,"HOONAH ANGOON, AK",-,-,22
,"DENVER, CO",30.79%,16.47%,47965
,"GLENN, CA",34.74%,21.05%,95
,"AMADOR, CA",24.64%,11.23%,1193
,"SACRAMENTO, CA",27.54%,15.30%,36495
,"NEW CASTLE, DE",35.07%,20.91%,18518
,"BROOMFIELD, CO",30.88%,17.83%,6916
,"KUSILVAK, AK",-,-,10 or fewer
,"SAGUACHE, CO",25.17%,9.52%,147
,"ORANGE, CA",24.57%,16.36%,139282
,"MONTEZUMA, CO",24.78%,12.97%,347
,"BOONE, AR",40.00%,15.00%,280
,"YAVAPAI, AZ",23.19%,10.79%,6545
,"LAKE, CO",26.45%,11.57%,121
,"COLUSA, CA",31.58%,11.40%,114
,"MARIN, CA",21.82%,12.79%,7191
,"SANTA CLARA, CA",25.02%,14.54%,88511
,"TUOLUMNE, CA",24.36%,17.13%,1051
,"GILPIN, CO",26.49%,16.09%,404
,"YOLO, CA",26.08%,8.63%,5027
,"SITKA, AK",-,-,41
,"GARFIELD, CO",24.86%,11.31%,1388
,"CLEAR CREEK, CO",27.10%,12.46%,321
,"MONO, CA",21.74%,5.80%,276
,"BUTTE, CA",23.13%,12.78%,1072
,"MINERAL, CO",-,-,39
,"CHAFFEE, CO",22.32%,10.03%,887
,"SAN MATEO, CA",23.49%,16.34%,33567
,"EL DORADO, CA",21.22%,10.81%,7541
,"ARCHULETA, CO",22.59%,12.96%,301
,"SAN LUIS OBISPO, CA",21.66%,14.56%,3125
,"BOULDER, CO",24.80%,16.96%,42611
,"ANCHORAGE, AK",28.37%,13.31%,631
,"GRAND, CO",19.53%,8.42%,855
,"SAN JUAN, CO",-,-,16
,"STANISLAUS, CA",19.50%,12.03%,8689
,"CARROLL, AR",37.79%,16.86%,172
,"WRANGELL, AK",-,-,16
,"SUMMIT, CO",15.29%,7.26%,785
,"PLACER, CA",16.03%,7.10%,10057
,"SAN FRANCISCO, CA",17.66%,14.22%,39299
,"HINSDALE, CO",16.22%,-,74
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"ROUTT, CO",19.63%,11.51%,3745
,"WASHINGTON, AR",31.08%,11.93%,2532
,"OURAY, CO",15.86%,-,227
,"LA PLATA, CO",16.46%,8.50%,741
,"GUNNISON, CO",15.60%,11.09%,1506
,"VENTURA, CA",13.21%,6.26%,7497
,"EAGLE, CO",12.26%,5.96%,1175
,"MADISON, AR",29.00%,13.00%,100
,"COCONINO, AZ",16.52%,9.87%,1277
,"NEVADA, CA",15.61%,7.00%,1813
,"BENTON, AR",33.08%,15.36%,1829
,"PITKIN, CO",11.66%,5.16%,1646
,"SAN MIGUEL, CO",9.43%,-,297
,None of the above,32.63%,21.10%,559491
,Total,33.89%,20.90%,3419677
"Total: Total includes all data, including data from rows not currently displayed.","PERRY, AL",61.54%,36.92%,65
,"WALKER, AL",57.73%,41.61%,459
,"CLEBURNE, AL",53.73%,28.47%,1247
,"CHOCTAW, AL",53.65%,29.39%,5940
,"MARENGO, AL",51.87%,25.48%,1205
,"TALLADEGA, AL",51.22%,22.36%,1109
,"COOSA, AL",50.91%,21.82%,55
,"CALHOUN, AL",50.85%,25.91%,3829
,"WILCOX, AL",50.60%,27.69%,502
,"CLARKE, AL",50.57%,30.89%,3182
,"BLOUNT, AL",49.93%,22.08%,693
,"BUTLER, AL",49.72%,20.67%,358
,"CHAMBERS, AL",49.64%,25.76%,3723
,"WASHINGTON, AL",49.51%,30.28%,3141
,"MACON, AL",49.41%,21.73%,842
,"CHEROKEE, AL",49.02%,31.43%,3315
,"MISSISSIPPI, AR",48.89%,27.95%,10682
,"CLAY, AL",48.58%,17.03%,317
,"LOWNDES, AL",48.48%,-,33
,"GREENE, AL",47.93%,22.24%,724
,"MOBILE, AL",47.81%,35.33%,92164
,"SUMTER, AL",47.76%,32.11%,3775
,"RANDOLPH, AL",47.52%,23.10%,2424
,"CONECUH, AL",47.40%,22.58%,1599
,"SAINT FRANCIS, AR",47.32%,29.21%,4330
,"PICKENS, AL",47.05%,23.14%,3660
,"ETOWAH, AL",47.00%,25.26%,5649
,"MONROE, AL",46.84%,23.22%,2929
,"HALE, AL",46.66%,35.84%,823
,"ALPINE, CA",46.43%,30.00%,280
,"NEVADA, AR",46.29%,28.98%,2709
,"BARBOUR, AL",46.17%,14.95%,3799
,"ALEUTIANS EAST, AK",-,-,13
,"KENT, DE",46.13%,28.44%,108136
,"LAWRENCE, AR",45.77%,23.61%,4134
,"POINSETT, AR",45.74%,27.00%,11066
,"RANDOLPH, AR",45.55%,22.21%,3368
,"JACKSON, AL",45.45%,17.59%,2530
,"OUACHITA, AR",45.35%,28.41%,9567
,"SAINT CLAIR, AL",45.34%,21.94%,547
,"PIKE, AL",45.27%,15.77%,1332
,"FAYETTE, AL",45.12%,22.68%,410
,"WINSTON, AL",44.98%,22.68%,269
,"PERRY, AR",44.76%,30.57%,3896
,"AUTAUGA, AL",44.64%,18.57%,280
,"CROSS, AR",44.58%,34.91%,6178
,"JACKSON, AR",44.48%,24.12%,3309
,"MARSHALL, AL",44.48%,30.71%,1205
,"BRISTOL BAY, AK",-,-,10 or fewer
,"CROWLEY, CO",44.36%,26.87%,949
,"MONROE, AR",44.04%,25.56%,3408
,"DALE, AL",43.99%,17.55%,10718
,"CLARK, AR",43.86%,28.30%,10655
,"SUSSEX, DE",43.84%,27.62%,127103
,"PHILLIPS, AR",43.74%,24.76%,3324
,"COLBERT, AL",43.66%,20.42%,568
,"GREENE, AR",43.55%,23.34%,14995
,"SHARP, AR",43.51%,19.53%,3103
,"SCOTT, AR",43.50%,22.15%,2460
,"BIBB, AL",43.44%,24.59%,122
,"CRITTENDEN, AR",43.43%,26.00%,21496
,"BULLOCK, AL",43.26%,20.57%,141
,"BENT, CO",43.04%,24.89%,876
,"JOHNSON, AR",43.03%,16.35%,4831
,"CRAIGHEAD, AR",43.02%,24.03%,52299
,"CULLMAN, AL",42.98%,16.94%,484
,"YUKON KOYUKUK, AK",-,-,14
,"DALLAS, AL",42.75%,27.54%,138
,"HOUSTON, AL",42.69%,18.45%,34819
,"PROWERS, CO",42.64%,21.58%,2071
,"DALLAS, AR",42.19%,26.61%,1894
,"HENRY, AL",42.15%,15.84%,5245
,"CLAY, AR",42.12%,24.95%,3286
,"LOGAN, AR",42.11%,19.41%,4348
,"SEDGWICK, CO",42.02%,21.01%,495
,"LAMAR, AL",42.02%,20.60%,4053
,"PUEBLO, CO",41.90%,25.64%,60314
,"HOT SPRING, AR",41.86%,23.46%,10722
,"TALLAPOOSA, AL",41.84%,16.67%,282
,"PRINCE OF WALES HYDER, AK",41.67%,-,48
,"MARION, AL",41.65%,22.25%,6920
,"OTERO, CO",41.63%,25.28%,4067
,"MILLER, AR",41.50%,20.67%,5342
,"RUSSELL, AL",41.50%,20.90%,1282
,"FRANKLIN, AL",41.39%,18.46%,1208
,"LEE, AR",41.31%,23.27%,1547
,"TUSCALOOSA, AL",41.28%,27.96%,9768
,"CRAWFORD, AR",41.21%,22.89%,24576
,"SALINE, AR",41.08%,25.02%,45888
,"ALEUTIANS WEST, AK",41.03%,-,39
,"LAFAYETTE, AR",41.03%,20.51%,585
,"YUMA, AZ",41.01%,17.97%,3055
,"VAN BUREN, AR",41.01%,17.58%,4214
,"COVINGTON, AL",40.97%,16.56%,1806
,"LITTLE RIVER, AR",40.88%,22.47%,1255
,"BALDWIN, AL",40.87%,26.61%,81476
,"SEBASTIAN, AR",40.74%,22.91%,42895
,"ARKANSAS, AR",40.74%,25.99%,10529
,"ESCAMBIA, AL",40.56%,22.71%,4914
,"LAUDERDALE, AL",40.41%,17.39%,391
,"LONOKE, AR",40.32%,22.43%,32506
,"CLEBURNE, AR",40.20%,19.96%,13653
,"LOGAN, CO",40.14%,24.67%,3769
,"PRAIRIE, AR",40.13%,23.28%,3668
,"YAKUTAT, AK",-,-,10 or fewer
,"COFFEE, AL",39.95%,16.71%,15961
,"UNION, AR",39.86%,21.69%,6615
,"FRANKLIN, AR",39.79%,18.85%,3644
,"LA PAZ, AZ",39.74%,18.04%,682
,"GENEVA, AL",39.60%,15.76%,7068
,"LAWRENCE, AL",39.53%,19.77%,86
,"ASHLEY, AR",39.52%,20.18%,3697
,"JEFFERSON, AR",39.49%,22.38%,21385
,"LINCOLN, AR",39.45%,21.88%,2185
,"KIOWA, CO",39.42%,21.79%,312
,"LASSEN, CA",39.41%,19.02%,5253
,"FULTON, AR",39.37%,17.01%,917
,"FRESNO, CA",39.27%,20.60%,422614
,"WINDHAM, CT",39.26%,25.27%,55696
,"INDEPENDENCE, AR",39.10%,19.78%,6148
,"CONWAY, AR",39.07%,20.61%,4604
,"CHILTON, AL",38.89%,21.30%,108
,"DREW, AR",38.85%,19.84%,6029
,"NOME, AK",38.71%,-,31
,"GRAHAM, AZ",38.67%,21.36%,1011
,"WOODRUFF, AR",38.48%,19.58%,1042
,"NEW HAVEN, CT",38.48%,24.71%,174105
,"SISKIYOU, CA",38.28%,24.21%,5697
,"NEW LONDON, CT",38.26%,24.60%,116014
,"CALHOUN, AR",38.19%,21.85%,1126
,"NAVAJO, AZ",38.13%,16.31%,1938
,"HEMPSTEAD, AR",38.08%,20.62%,2337
,"CRENSHAW, AL",38.07%,15.37%,436
,"MIDDLESEX, CT",38.04%,23.88%,91208
,"IMPERIAL, CA",38.00%,17.16%,16914
,"LITCHFIELD, CT",37.99%,20.83%,64393
,"FAULKNER, AR",37.94%,19.69%,36681
,"MOFFAT, CO",37.93%,16.64%,7968
,"WHITE, AR",37.91%,18.94%,14784
,"GRANT, AR",37.76%,21.93%,6602
,"ELMORE, AL",37.58%,17.00%,447
,"LAS ANIMAS, CO",37.51%,20.25%,2978
,"NORTHWEST ARCTIC, AK",-,-,24
,"YELL, AR",37.46%,19.62%,2528
,"GILA, AZ",37.46%,17.07%,2619
,"CHICOT, AR",37.45%,19.54%,1602
,"LEE, AL",37.26%,15.95%,2778
,"MONTGOMERY, AL",37.19%,16.90%,1124
,"MORGAN, CO",37.18%,19.41%,5008
,"MORGAN, AL",37.15%,16.20%,358
,"PULASKI, AR",36.93%,23.38%,189350
,"WASHINGTON, CO",36.93%,20.16%,769
,"GREENLEE, AZ",36.92%,21.51%,279
,"COLUMBIA, AR",36.91%,19.20%,3454
,"PIKE, AR",36.76%,20.33%,1333
,"POPE, AR",36.60%,21.07%,9011
,"MADERA, CA",36.58%,18.54%,46699
,"BRADLEY, AR",36.18%,20.04%,2250
,"DESHA, AR",36.17%,20.83%,2007
,"SEARCY, AR",36.16%,14.64%,813
,"BETHEL, AK",-,-,25
,"MARICOPA, AZ",35.74%,18.35%,796306
,"IZARD, AR",35.71%,17.68%,1148
,"HARTFORD, CT",35.71%,23.15%,419968
,"PHILLIPS, CO",35.67%,19.55%,757
,"SOUTHEAST FAIRBANKS, AK",35.56%,-,45
,"TOLLAND, CT",35.55%,21.04%,60536
,"SAN BENITO, CA",35.42%,24.25%,8869
,"HAINES, AK",35.29%,-,34
,"SKAGWAY, AK",-,-,17
,"SHASTA, CA",35.08%,19.10%,9837
,"KINGS, CA",35.07%,18.16%,15543
,"HUERFANO, CO",34.88%,20.83%,1829
,"HOWARD, AR",34.84%,20.27%,1105
,"KERN, CA",34.83%,22.06%,158392
,"COCHISE, AZ",34.72%,18.38%,7377
,"FREMONT, CO",34.70%,18.01%,7729
,"SAN JOAQUIN, CA",34.67%,20.31%,123422
,"MODOC, CA",34.66%,18.02%,1232
,"APACHE, AZ",34.62%,15.17%,982
,"MESA, CO",34.39%,16.47%,58428
,"YUBA, CA",34.34%,14.41%,4392
,"MONTEREY, CA",34.33%,31.46%,146501
,"DELTA, CO",34.18%,13.11%,4087
,"WELD, CO",34.17%,19.38%,167711
,"MOHAVE, AZ",34.04%,15.13%,3675
,"LIMESTONE, AL",34.03%,17.65%,476
,"DEL NORTE, CA",33.89%,17.96%,6521
,"CLEVELAND, AR",33.86%,18.68%,1949
,"STONE, AR",33.75%,15.53%,1114
,"TEHAMA, CA",33.59%,11.77%,1155
,"LINCOLN, CO",33.53%,17.28%,677
,"FAIRFIELD, CT",33.51%,23.38%,213249
,"KODIAK ISLAND, AK",33.44%,12.86%,4052
,"DENALI, AK",-,-,30
,"PIMA, AZ",33.28%,24.39%,276477
,"MADISON, AL",33.00%,15.97%,1785
,"POLK, AR",32.95%,16.58%,1478
,"ELBERT, CO",32.77%,16.10%,9744
,"JEFFERSON, AL",32.63%,14.11%,2997
,"JACKSON, CO",32.45%,15.82%,493
,"TULARE, CA",32.29%,18.12%,40283
,"BACA, CO",32.28%,15.96%,570
,"CHEYENNE, CO",32.26%,17.74%,248
,"YUMA, CO",32.24%,15.47%,1312
,"RIVERSIDE, CA",32.18%,18.70%,507509
,"VALDEZ CORDOVA, AK",32.14%,-,56
,"TRINITY, CA",32.09%,13.55%,723
,"SANTA CRUZ, AZ",32.08%,18.07%,3310
,"HUMBOLDT, CA",32.08%,15.47%,60588
,"SANTA BARBARA, CA",32.01%,20.51%,26975
,"LAKE, CA",31.82%,18.76%,6904
,"NAPA, CA",31.32%,29.64%,22641
,"RIO BLANCO, CO",31.32%,10.71%,728
,"SHELBY, AL",31.31%,14.16%,939
,"DILLINGHAM, AK",-,-,16
,"ADAMS, CO",31.23%,15.78%,158720
,"FAIRBANKS NORTH STAR, AK",31.22%,8.54%,913
,"RIO GRANDE, CO",31.12%,18.12%,1308
,"PLUMAS, CA",30.94%,15.24%,2586
,"KIT CARSON, CO",30.69%,15.47%,782
,"GARLAND, AR",30.66%,15.97%,10682
,"CALAVERAS, CA",30.65%,13.47%,3132
,"SAN BERNARDINO, CA",30.63%,19.60%,277421
,"CONEJOS, CO",30.56%,17.32%,589
,"COSTILLA, CO",30.54%,15.15%,429
,"SIERRA, CA",30.47%,12.50%,512
,"ALAMOSA, CO",30.44%,14.38%,1314
,"SOLANO, CA",30.18%,17.96%,65391
,"MONTROSE, CO",29.74%,12.25%,3558
,"TELLER, CO",29.71%,14.42%,12687
,"SAN DIEGO, CA",29.68%,18.57%,1231550
,"KENAI PENINSULA, AK",29.61%,13.33%,510
,"EL PASO, CO",29.48%,14.54%,316490
,"KETCHIKAN GATEWAY, AK",29.45%,17.12%,146
,"PARK, CO",29.05%,14.67%,3115
,"LOS ANGELES, CA",29.04%,19.48%,499145
,"MONTGOMERY, AR",29.02%,12.63%,665
,"INYO, CA",28.99%,15.63%,1190
,"MENDOCINO, CA",28.78%,18.27%,22283
,"BAXTER, AR",28.50%,13.44%,1965
,"ARAPAHOE, CO",28.44%,15.06%,244231
,"MARIPOSA, CA",28.19%,14.44%,2196
,"DOLORES, CO",28.03%,9.09%,132
,"SONOMA, CA",27.98%,15.14%,104427
,"PINAL, AZ",27.89%,12.66%,46109
,"NORTH SLOPE, AK",-,-,36
,"SANTA CRUZ, CA",27.70%,18.44%,46338
,"SEVIER, AR",27.47%,14.94%,1165
,"MATANUSKA SUSITNA, AK",27.46%,12.28%,619
,"LARIMER, CO",27.38%,15.39%,200471
,"CUSTER, CO",27.35%,16.57%,1086
,"NEWTON, AR",27.32%,10.03%,399
,"JUNEAU, AK",27.23%,11.26%,382
,"PETERSBURG, AK",26.56%,-,64
,"CONTRA COSTA, CA",26.51%,15.14%,254675
,"SUTTER, CA",26.18%,11.18%,3354
,"JEFFERSON, CO",26.17%,12.92%,162952
,"ALAMEDA, CA",26.09%,15.06%,385279
,"MERCED, CA",25.98%,16.57%,27622
,"DOUGLAS, CO",25.92%,14.35%,152582
,"MARION, AR",25.82%,13.77%,639
,"HOONAH ANGOON, AK",-,-,31
,"DENVER, CO",25.64%,11.90%,325915
,"GLENN, CA",25.56%,6.73%,669
,"AMADOR, CA",25.34%,12.28%,2605
,"SACRAMENTO, CA",25.15%,15.60%,210024
,"NEW CASTLE, DE",25.08%,17.12%,131049
,"BROOMFIELD, CO",25.05%,13.12%,29677
,"KUSILVAK, AK",-,-,10 or fewer
,"SAGUACHE, CO",25.00%,12.22%,352
,"ORANGE, CA",24.81%,16.58%,541306
,"MONTEZUMA, CO",24.78%,13.45%,1041
,"BOONE, AR",24.60%,11.92%,1561
,"YAVAPAI, AZ",24.39%,11.28%,13867
,"LAKE, CO",23.84%,12.79%,688
,"COLUSA, CA",23.34%,7.91%,784
,"MARIN, CA",23.01%,18.42%,50870
,"SANTA CLARA, CA",22.66%,13.17%,391363
,"TUOLUMNE, CA",22.51%,14.70%,2523
,"GILPIN, CO",22.31%,11.41%,1385
,"YOLO, CA",22.26%,8.69%,34959
,"SITKA, AK",22.22%,-,99
,"GARFIELD, CO",22.03%,10.49%,4747
,"CLEAR CREEK, CO",22.01%,10.66%,1013
,"MONO, CA",21.83%,8.41%,678
,"BUTTE, CA",21.74%,6.03%,6099
,"MINERAL, CO",21.35%,-,89
,"CHAFFEE, CO",21.25%,9.82%,2231
,"SAN MATEO, CA",20.86%,13.63%,170026
,"EL DORADO, CA",20.77%,11.12%,22423
,"ARCHULETA, CO",20.38%,11.64%,687
,"SAN LUIS OBISPO, CA",20.08%,12.83%,7519
,"BOULDER, CO",19.92%,11.89%,166122
,"ANCHORAGE, AK",19.58%,7.73%,2355
,"GRAND, CO",19.19%,7.54%,2851
,"SAN JUAN, CO",-,-,37
,"STANISLAUS, CA",18.30%,11.61%,30599
,"CARROLL, AR",18.11%,9.21%,1336
,"WRANGELL, AK",-,-,28
,"SUMMIT, CO",17.66%,8.59%,3364
,"PLACER, CA",17.66%,8.38%,31297
,"SAN FRANCISCO, CA",17.52%,12.94%,204487
,"HINSDALE, CO",16.87%,-,166
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"ROUTT, CO",16.26%,8.94%,15651
,"WASHINGTON, AR",16.16%,9.34%,26737
,"OURAY, CO",16.02%,5.03%,437
,"LA PLATA, CO",15.58%,8.66%,2253
,"GUNNISON, CO",13.98%,7.24%,5538
,"VENTURA, CA",13.68%,6.69%,24626
,"EAGLE, CO",13.67%,6.13%,3965
,"MADISON, AR",13.65%,7.87%,1436
,"COCONINO, AZ",13.22%,5.80%,6036
,"NEVADA, CA",13.12%,5.92%,4817
,"BENTON, AR",12.69%,7.30%,24136
,"PITKIN, CO",10.52%,4.04%,5143
,"SAN MIGUEL, CO",7.88%,2.42%,825
,None of the above,29.35%,18.71%,2074495
,Total,30.93%,18.59%,14434970
